zone,hour,cluster,count
323,11,TUE,3082
323,12,TUE,3129
323,13,TUE,3015
323,14,TUE,2915
323,15,TUE,2916
323,16,TUE,2869
323,17,TUE,2873
323,18,TUE,2782
323,19,TUE,2700
323,20,TUE,2596
323,21,TUE,2380
323,22,TUE,2167
323,23,TUE,1924
323,0,TUE,1789
326,1,TUE,2675
326,2,TUE,2413
326,3,TUE,2472
326,4,TUE,2613
326,5,TUE,2879
326,6,TUE,3249
326,7,TUE,3607
326,8,TUE,3678
326,9,TUE,3856
326,10,TUE,4001
326,11,TUE,4042
326,12,TUE,4054
326,13,TUE,3970
326,14,TUE,3824
326,15,TUE,3663
326,16,TUE,3429
326,17,TUE,3342
326,18,TUE,3362
326,19,TUE,3418
326,20,TUE,3467
326,21,TUE,3362
326,22,TUE,3204
326,23,TUE,3046
326,0,TUE,2933
329,1,TUE,3695
329,2,TUE,3388
329,3,TUE,3291
329,4,TUE,3463
329,5,TUE,3763
329,6,TUE,3931
329,7,TUE,3944
329,8,TUE,3769
329,9,TUE,3696
329,10,TUE,3689
329,11,TUE,3782
329,12,TUE,3833
329,13,TUE,3754
329,14,TUE,3712
329,15,TUE,3728
329,16,TUE,3673
329,17,TUE,3886
329,18,TUE,4259
329,19,TUE,4731
329,20,TUE,5009
329,21,TUE,4883
329,22,TUE,4571
329,23,TUE,4206
329,0,TUE,4010
333,1,TUE,3540
333,2,TUE,3231
333,3,TUE,3205
333,4,TUE,3366
333,5,TUE,3682
333,6,TUE,3943
333,7,TUE,4095
333,8,TUE,3864
333,9,TUE,3781
333,10,TUE,3759
333,11,TUE,3749
333,12,TUE,3752
333,13,TUE,3686
333,14,TUE,3709
333,15,TUE,3819
333,16,TUE,3942
333,17,TUE,4268
333,18,TUE,4596
333,19,TUE,4780
333,20,TUE,4795
333,21,TUE,4708
333,22,TUE,4443
333,23,TUE,4106
333,0,TUE,3892
337,1,TUE,1765
337,2,TUE,1596
337,3,TUE,1651
337,4,TUE,1772
337,5,TUE,1951
337,6,TUE,2112
337,7,TUE,2258
337,8,TUE,2331
337,9,TUE,2484
337,10,TUE,2657
337,11,TUE,2695
337,12,TUE,2628
337,13,TUE,2487
337,14,TUE,2379
337,15,TUE,2231
337,16,TUE,2013
337,17,TUE,1999
337,18,TUE,2020
337,19,TUE,2143
337,20,TUE,2162
337,21,TUE,2160
337,22,TUE,2056
337,23,TUE,1962
337,0,TUE,1933
373,1,TUE,2131
373,2,TUE,1908
373,3,TUE,1961
373,4,TUE,2118
373,5,TUE,2354
373,6,TUE,2484
373,7,TUE,2651
373,8,TUE,2651
373,9,TUE,2624
373,10,TUE,2675
373,11,TUE,2723
373,12,TUE,2683
373,13,TUE,2638
373,14,TUE,2620
373,15,TUE,2553
373,16,TUE,2511
373,17,TUE,2498
373,18,TUE,2546
373,19,TUE,2574
373,20,TUE,2601
373,21,TUE,2605
373,22,TUE,2508
373,23,TUE,2412
373,0,TUE,2349
375,1,TUE,1860
375,2,TUE,1616
375,3,TUE,1674
375,4,TUE,1796
375,5,TUE,2040
375,6,TUE,2248
375,7,TUE,2471
375,8,TUE,2634
375,9,TUE,2857
375,10,TUE,2952
375,11,TUE,2979
375,12,TUE,3026
375,13,TUE,3015
375,14,TUE,2962
375,15,TUE,2839
375,16,TUE,2604
375,17,TUE,2440
375,18,TUE,2370
375,19,TUE,2328
375,20,TUE,2383
375,21,TUE,2424
375,22,TUE,2353
375,23,TUE,2219
375,0,TUE,2103
378,1,TUE,1623
378,2,TUE,1431
378,3,TUE,1472
378,4,TUE,1641
378,5,TUE,1930
378,6,TUE,2278
378,7,TUE,2857
378,8,TUE,3445
378,9,TUE,3779
378,10,TUE,3897
378,11,TUE,3909
378,12,TUE,3851
378,13,TUE,3788
378,14,TUE,3651
378,15,TUE,3608
378,16,TUE,3337
378,17,TUE,2924
378,18,TUE,2581
378,19,TUE,2336
378,20,TUE,2207
378,21,TUE,2115
378,22,TUE,2020
378,23,TUE,1919
378,0,TUE,1819
380,1,TUE,2880
380,2,TUE,2599
380,3,TUE,2530
380,4,TUE,2798
380,5,TUE,3194
380,6,TUE,3823
380,7,TUE,5065
380,8,TUE,6251
380,9,TUE,6944
380,10,TUE,7427
380,11,TUE,7579
380,12,TUE,7499
380,13,TUE,7210
380,14,TUE,6828
380,15,TUE,6207
380,16,TUE,5337
380,17,TUE,4554
380,18,TUE,4018
380,19,TUE,3647
380,20,TUE,3475
380,21,TUE,3412
380,22,TUE,3412
380,23,TUE,3305
380,0,TUE,3244
382,1,TUE,5590
382,2,TUE,5014
382,3,TUE,4636
382,4,TUE,4970
382,5,TUE,5546
382,6,TUE,6244
382,7,TUE,7205
382,8,TUE,8066
382,9,TUE,8592
382,10,TUE,9146
382,11,TUE,9588
382,12,TUE,9748
382,13,TUE,9660
382,14,TUE,9576
382,15,TUE,9422
382,16,TUE,9086
382,17,TUE,8714
382,18,TUE,8420
382,19,TUE,8029
382,20,TUE,7561
382,21,TUE,7129
382,22,TUE,6756
382,23,TUE,6325
382,0,TUE,6160
384,1,TUE,2245
384,2,TUE,2045
384,3,TUE,1892
384,4,TUE,1990
384,5,TUE,2512
384,6,TUE,3535
384,7,TUE,5415
384,8,TUE,7553
384,9,TUE,9399
384,10,TUE,10937
384,11,TUE,12236
384,12,TUE,12957
384,13,TUE,12911
384,14,TUE,12750
384,15,TUE,12457
384,16,TUE,11834
384,17,TUE,11217
384,18,TUE,10141
384,19,TUE,8340
384,20,TUE,6492
384,21,TUE,5126
384,22,TUE,3974
384,23,TUE,3106
384,0,TUE,2628
386,1,TUE,1939
386,2,TUE,1697
386,3,TUE,1555
386,4,TUE,1753
386,5,TUE,2278
386,6,TUE,3444
386,7,TUE,5768
386,8,TUE,8646
386,9,TUE,11103
386,10,TUE,13114
386,11,TUE,14885
386,12,TUE,15725
386,13,TUE,15843
386,14,TUE,15646
386,15,TUE,15144
386,16,TUE,14274
386,17,TUE,13287
386,18,TUE,12166
386,19,TUE,10308
386,20,TUE,8382
386,21,TUE,6663
386,22,TUE,4659
386,23,TUE,3189
386,0,TUE,2382
388,1,TUE,2499
388,2,TUE,2218
388,3,TUE,2133
388,4,TUE,2285
388,5,TUE,2651
388,6,TUE,3195
388,7,TUE,4240
388,8,TUE,5610
388,9,TUE,6859
388,10,TUE,7648
388,11,TUE,8178
388,12,TUE,8443
388,13,TUE,8509
388,14,TUE,8365
388,15,TUE,7988
388,16,TUE,7427
388,17,TUE,6957
388,18,TUE,6697
388,19,TUE,6479
388,20,TUE,5928
388,21,TUE,5207
388,22,TUE,4237
388,23,TUE,3305
388,0,TUE,2893
413,1,TUE,2861
413,2,TUE,2529
413,3,TUE,2612
413,4,TUE,2883
413,5,TUE,3223
413,6,TUE,3439
413,7,TUE,3727
413,8,TUE,3958
413,9,TUE,4179
413,10,TUE,4350
413,11,TUE,4456
413,12,TUE,4445
413,13,TUE,4408
413,14,TUE,4310
413,15,TUE,4210
413,16,TUE,4044
413,17,TUE,3943
413,18,TUE,3824
413,19,TUE,3747
413,20,TUE,3691
413,21,TUE,3624
413,22,TUE,3458
413,23,TUE,3299
413,0,TUE,3166
416,1,TUE,3383
416,2,TUE,3029
416,3,TUE,3362
416,4,TUE,3616
416,5,TUE,3909
416,6,TUE,4115
416,7,TUE,4241
416,8,TUE,4237
416,9,TUE,4346
416,10,TUE,4416
416,11,TUE,4489
416,12,TUE,4409
416,13,TUE,4376
416,14,TUE,4308
416,15,TUE,4116
416,16,TUE,3988
416,17,TUE,3809
416,18,TUE,3747
416,19,TUE,3700
416,20,TUE,3730
416,21,TUE,3814
416,22,TUE,3857
416,23,TUE,3757
416,0,TUE,3717
418,1,TUE,1906
418,2,TUE,1743
418,3,TUE,1734
418,4,TUE,1932
418,5,TUE,2289
418,6,TUE,2840
418,7,TUE,3522
418,8,TUE,4169
418,9,TUE,4646
418,10,TUE,5048
418,11,TUE,5165
418,12,TUE,5148
418,13,TUE,4974
418,14,TUE,4687
418,15,TUE,4232
418,16,TUE,3633
418,17,TUE,3219
418,18,TUE,2959
418,19,TUE,2712
418,20,TUE,2595
418,21,TUE,2449
418,22,TUE,2310
418,23,TUE,2195
418,0,TUE,2133
420,1,TUE,2868
420,2,TUE,2591
420,3,TUE,2548
420,4,TUE,2733
420,5,TUE,3127
420,6,TUE,3717
420,7,TUE,4891
420,8,TUE,6047
420,9,TUE,6929
420,10,TUE,7396
420,11,TUE,7603
420,12,TUE,7628
420,13,TUE,7474
420,14,TUE,7160
420,15,TUE,6744
420,16,TUE,6069
420,17,TUE,5305
420,18,TUE,4700
420,19,TUE,4235
420,20,TUE,3901
420,21,TUE,3685
420,22,TUE,3434
420,23,TUE,3237
420,0,TUE,3094
421,1,TUE,2301
421,2,TUE,2078
421,3,TUE,2116
421,4,TUE,2288
421,5,TUE,2559
421,6,TUE,3017
421,7,TUE,4059
421,8,TUE,5307
421,9,TUE,6210
421,10,TUE,6717
421,11,TUE,7033
421,12,TUE,7122
421,13,TUE,6939
421,14,TUE,6785
421,15,TUE,6450
421,16,TUE,5957
421,17,TUE,5302
421,18,TUE,4598
421,19,TUE,4142
421,20,TUE,3791
421,21,TUE,3458
421,22,TUE,3090
421,23,TUE,2768
421,0,TUE,2563
422,1,TUE,1359
422,2,TUE,1182
422,3,TUE,1174
422,4,TUE,1303
422,5,TUE,1510
422,6,TUE,1960
422,7,TUE,2799
422,8,TUE,4122
422,9,TUE,5082
422,10,TUE,5782
422,11,TUE,6096
422,12,TUE,6251
422,13,TUE,6198
422,14,TUE,5918
422,15,TUE,5592
422,16,TUE,5024
422,17,TUE,4233
422,18,TUE,3633
422,19,TUE,3061
422,20,TUE,2729
422,21,TUE,2388
422,22,TUE,2023
422,23,TUE,1706
422,0,TUE,1547
423,1,TUE,2313
423,2,TUE,2097
423,3,TUE,2106
423,4,TUE,2271
423,5,TUE,2574
423,6,TUE,3037
423,7,TUE,3969
423,8,TUE,5232
423,9,TUE,6327
423,10,TUE,6918
423,11,TUE,7308
423,12,TUE,7413
423,13,TUE,7293
423,14,TUE,7010
423,15,TUE,6643
423,16,TUE,6108
423,17,TUE,5290
423,18,TUE,4650
423,19,TUE,4243
423,20,TUE,3983
423,21,TUE,3661
423,22,TUE,3209
423,23,TUE,2821
423,0,TUE,2539
424,1,TUE,1557
424,2,TUE,1377
424,3,TUE,1415
424,4,TUE,1520
424,5,TUE,1804
424,6,TUE,2277
424,7,TUE,3411
424,8,TUE,4790
424,9,TUE,5924
424,10,TUE,6428
424,11,TUE,6711
424,12,TUE,6787
424,13,TUE,6672
424,14,TUE,6556
424,15,TUE,6114
424,16,TUE,5659
424,17,TUE,4964
424,18,TUE,4264
424,19,TUE,3636
424,20,TUE,3140
424,21,TUE,2756
424,22,TUE,2389
424,23,TUE,2014
424,0,TUE,1783
436,1,TUE,2267
436,2,TUE,1993
436,3,TUE,2029
436,4,TUE,2237
436,5,TUE,2532
436,6,TUE,2670
436,7,TUE,2937
436,8,TUE,3333
436,9,TUE,3677
436,10,TUE,3914
436,11,TUE,3958
436,12,TUE,3965
436,13,TUE,3879
436,14,TUE,3757
436,15,TUE,3549
436,16,TUE,3240
436,17,TUE,3014
436,18,TUE,2880
436,19,TUE,2762
436,20,TUE,2709
436,21,TUE,2667
436,22,TUE,2601
436,23,TUE,2518
436,0,TUE,2503
438,1,TUE,1197
438,2,TUE,1063
438,3,TUE,1040
438,4,TUE,1157
438,5,TUE,1376
438,6,TUE,1643
438,7,TUE,1979
438,8,TUE,2278
438,9,TUE,2510
438,10,TUE,2690
438,11,TUE,2709
438,12,TUE,2736
438,13,TUE,2680
438,14,TUE,2529
438,15,TUE,2286
438,16,TUE,1970
438,17,TUE,1723
438,18,TUE,1601
438,19,TUE,1533
438,20,TUE,1522
438,21,TUE,1521
438,22,TUE,1439
438,23,TUE,1330
438,0,TUE,1284
439,1,TUE,4250
439,2,TUE,3919
439,3,TUE,4005
439,4,TUE,4234
439,5,TUE,4608
439,6,TUE,4674
439,7,TUE,4387
439,8,TUE,3634
439,9,TUE,3165
439,10,TUE,3112
439,11,TUE,3107
439,12,TUE,3085
439,13,TUE,3019
439,14,TUE,2992
439,15,TUE,3006
439,16,TUE,3178
439,17,TUE,3537
439,18,TUE,3935
439,19,TUE,4422
439,20,TUE,4747
439,21,TUE,4986
439,22,TUE,4957
439,23,TUE,4736
439,0,TUE,4616
440,1,TUE,3778
440,2,TUE,3379
440,3,TUE,3396
440,4,TUE,3690
440,5,TUE,4068
440,6,TUE,4185
440,7,TUE,4042
440,8,TUE,3677
440,9,TUE,3385
440,10,TUE,3293
440,11,TUE,3206
440,12,TUE,3173
440,13,TUE,3169
440,14,TUE,3172
440,15,TUE,3219
440,16,TUE,3291
440,17,TUE,3567
440,18,TUE,3840
440,19,TUE,4203
440,20,TUE,4459
440,21,TUE,4584
440,22,TUE,4554
440,23,TUE,4315
440,0,TUE,4146
442,1,TUE,4135
442,2,TUE,3748
442,3,TUE,3864
442,4,TUE,4111
442,5,TUE,4421
442,6,TUE,4614
442,7,TUE,4588
442,8,TUE,4095
442,9,TUE,3873
442,10,TUE,3903
442,11,TUE,3966
442,12,TUE,4072
442,13,TUE,3966
442,14,TUE,3753
442,15,TUE,3656
442,16,TUE,3641
442,17,TUE,3895
442,18,TUE,4443
442,19,TUE,4965
442,20,TUE,5202
442,21,TUE,5234
442,22,TUE,5091
442,23,TUE,4713
442,0,TUE,4469
444,1,TUE,2449
444,2,TUE,2223
444,3,TUE,2319
444,4,TUE,2467
444,5,TUE,2747
444,6,TUE,3268
444,7,TUE,4365
444,8,TUE,5430
444,9,TUE,6193
444,10,TUE,6596
444,11,TUE,6920
444,12,TUE,7044
444,13,TUE,6959
444,14,TUE,6850
444,15,TUE,6668
444,16,TUE,6165
444,17,TUE,5612
444,18,TUE,5011
444,19,TUE,4511
444,20,TUE,4096
444,21,TUE,3744
444,22,TUE,3325
444,23,TUE,2914
444,0,TUE,2706
45,1,TUE,3020
45,2,TUE,2608
45,3,TUE,2805
45,4,TUE,3189
45,5,TUE,3796
45,6,TUE,4056
45,7,TUE,4267
45,8,TUE,4330
45,9,TUE,4318
45,10,TUE,4281
45,11,TUE,4251
45,12,TUE,4187
45,13,TUE,4138
45,14,TUE,4085
45,15,TUE,3834
45,16,TUE,3536
45,17,TUE,3306
45,18,TUE,3281
45,19,TUE,3319
45,20,TUE,3432
45,21,TUE,3490
45,22,TUE,3494
45,23,TUE,3438
45,0,TUE,3406
47,1,TUE,3885
47,2,TUE,3419
47,3,TUE,3525
47,4,TUE,3802
47,5,TUE,4144
47,6,TUE,4133
47,7,TUE,3957
47,8,TUE,3561
47,9,TUE,3289
47,10,TUE,3232
47,11,TUE,3195
47,12,TUE,3133
47,13,TUE,3020
47,14,TUE,3031
47,15,TUE,3015
47,16,TUE,3124
47,17,TUE,3446
47,18,TUE,3735
47,19,TUE,4000
47,20,TUE,4194
47,21,TUE,4319
47,22,TUE,4327
47,23,TUE,4222
47,0,TUE,4286
6,1,TUE,2800
6,2,TUE,2527
6,3,TUE,2670
6,4,TUE,2834
6,5,TUE,3046
6,6,TUE,3064
6,7,TUE,2812
6,8,TUE,2291
6,9,TUE,1943
6,10,TUE,1861
6,11,TUE,1849
6,12,TUE,1855
6,13,TUE,1839
6,14,TUE,1830
6,15,TUE,1847
6,16,TUE,1961
6,17,TUE,2246
6,18,TUE,2600
6,19,TUE,2958
6,20,TUE,3179
6,21,TUE,3314
6,22,TUE,3284
6,23,TUE,3138
6,0,TUE,3007
8,1,TUE,2826
8,2,TUE,2578
8,3,TUE,2664
8,4,TUE,2829
8,5,TUE,3002
8,6,TUE,3150
8,7,TUE,3193
8,8,TUE,2938
8,9,TUE,2727
8,10,TUE,2714
8,11,TUE,2698
8,12,TUE,2694
8,13,TUE,2638
8,14,TUE,2499
8,15,TUE,2417
8,16,TUE,2446
8,17,TUE,2645
8,18,TUE,2906
8,19,TUE,3123
8,20,TUE,3264
8,21,TUE,3326
8,22,TUE,3266
8,23,TUE,3134
8,0,TUE,3047
8136,1,TUE,2226
8136,2,TUE,2002
8136,3,TUE,2025
8136,4,TUE,2179
8136,5,TUE,2435
8136,6,TUE,2616
8136,7,TUE,2798
8136,8,TUE,2907
8136,9,TUE,2981
8136,10,TUE,2986
8136,11,TUE,2971
8136,12,TUE,2916
8136,13,TUE,2866
8136,14,TUE,2792
8136,15,TUE,2753
8136,16,TUE,2734
8136,17,TUE,2716
8136,18,TUE,2808
8136,19,TUE,2819
8136,20,TUE,2809
8136,21,TUE,2735
8136,22,TUE,2635
8136,23,TUE,2485
8136,0,TUE,2425
8137,1,TUE,2319
8137,2,TUE,2049
8137,3,TUE,2120
8137,4,TUE,2337
8137,5,TUE,2638
8137,6,TUE,2638
8137,7,TUE,2485
8137,8,TUE,2399
8137,9,TUE,2351
8137,10,TUE,2333
8137,11,TUE,2357
8137,12,TUE,2351
8137,13,TUE,2332
8137,14,TUE,2347
8137,15,TUE,2369
8137,16,TUE,2422
8137,17,TUE,2594
8137,18,TUE,2773
8137,19,TUE,2832
8137,20,TUE,2841
8137,21,TUE,2776
8137,22,TUE,2711
8137,23,TUE,2592
8137,0,TUE,2551
8142,1,TUE,2697
8142,2,TUE,2385
8142,3,TUE,2428
8142,4,TUE,2681
8142,5,TUE,2929
8142,6,TUE,2875
8142,7,TUE,2661
8142,8,TUE,2449
8142,9,TUE,2327
8142,10,TUE,2307
8142,11,TUE,2326
8142,12,TUE,2309
8142,13,TUE,2383
8142,14,TUE,2453
8142,15,TUE,2599
8142,16,TUE,2725
8142,17,TUE,2920
8142,18,TUE,3047
8142,19,TUE,3183
8142,20,TUE,3303
8142,21,TUE,3257
8142,22,TUE,3131
8142,23,TUE,3002
8142,0,TUE,2956
8143,1,TUE,1179
8143,2,TUE,1049
8143,3,TUE,1092
8143,4,TUE,1194
8143,5,TUE,1334
8143,6,TUE,1334
8143,7,TUE,1235
8143,8,TUE,1180
8143,9,TUE,1157
8143,10,TUE,1172
8143,11,TUE,1153
8143,12,TUE,1182
8143,13,TUE,1204
8143,14,TUE,1218
8143,15,TUE,1236
8143,16,TUE,1267
8143,17,TUE,1295
8143,18,TUE,1329
8143,19,TUE,1418
8143,20,TUE,1426
8143,21,TUE,1400
8143,22,TUE,1354
8143,23,TUE,1312
8143,0,TUE,1309
8152,1,TUE,3382
8152,2,TUE,2990
8152,3,TUE,3220
8152,4,TUE,3375
8152,5,TUE,3687
8152,6,TUE,3600
8152,7,TUE,3212
8152,8,TUE,2936
8152,9,TUE,2804
8152,10,TUE,2713
8152,11,TUE,2678
8152,12,TUE,2700
8152,13,TUE,2744
8152,14,TUE,2792
8152,15,TUE,2943
8152,16,TUE,3033
8152,17,TUE,3241
8152,18,TUE,3504
8152,19,TUE,3769
8152,20,TUE,3950
8152,21,TUE,4031
8152,22,TUE,3960
8152,23,TUE,3829
8152,0,TUE,3772
8153,1,TUE,1723
8153,2,TUE,1499
8153,3,TUE,1590
8153,4,TUE,1690
8153,5,TUE,1852
8153,6,TUE,1865
8153,7,TUE,1751
8153,8,TUE,1606
8153,9,TUE,1563
8153,10,TUE,1541
8153,11,TUE,1544
8153,12,TUE,1566
8153,13,TUE,1594
8153,14,TUE,1626
8153,15,TUE,1710
8153,16,TUE,1787
8153,17,TUE,1871
8153,18,TUE,1955
8153,19,TUE,1999
8153,20,TUE,2013
8153,21,TUE,2032
8153,22,TUE,1988
8153,23,TUE,1913
8153,0,TUE,1907
8156,1,TUE,4983
8156,2,TUE,4327
8156,3,TUE,4640
8156,4,TUE,4881
8156,5,TUE,5278
8156,6,TUE,5089
8156,7,TUE,4901
8156,8,TUE,4732
8156,9,TUE,4678
8156,10,TUE,4714
8156,11,TUE,4703
8156,12,TUE,4718
8156,13,TUE,4735
8156,14,TUE,4729
8156,15,TUE,4902
8156,16,TUE,4976
8156,17,TUE,5130
8156,18,TUE,5440
8156,19,TUE,5702
8156,20,TUE,5848
8156,21,TUE,5831
8156,22,TUE,5725
8156,23,TUE,5629
8156,0,TUE,5540
8157,1,TUE,4573
8157,2,TUE,4081
8157,3,TUE,4443
8157,4,TUE,4572
8157,5,TUE,4879
8157,6,TUE,4604
8157,7,TUE,4103
8157,8,TUE,3548
8157,9,TUE,3319
8157,10,TUE,3249
8157,11,TUE,3217
8157,12,TUE,3245
8157,13,TUE,3221
8157,14,TUE,3289
8157,15,TUE,3423
8157,16,TUE,3674
8157,17,TUE,4081
8157,18,TUE,4665
8157,19,TUE,5042
8157,20,TUE,5233
8157,21,TUE,5365
8157,22,TUE,5210
8157,23,TUE,5086
8157,0,TUE,5011
8160,1,TUE,7109
8160,2,TUE,6160
8160,3,TUE,6523
8160,4,TUE,6889
8160,5,TUE,7754
8160,6,TUE,7715
8160,7,TUE,7488
8160,8,TUE,7149
8160,9,TUE,6926
8160,10,TUE,6899
8160,11,TUE,6841
8160,12,TUE,6834
8160,13,TUE,6917
8160,14,TUE,7015
8160,15,TUE,7135
8160,16,TUE,7367
8160,17,TUE,7751
8160,18,TUE,8126
8160,19,TUE,8422
8160,20,TUE,8577
8160,21,TUE,8459
8160,22,TUE,8282
8160,23,TUE,8023
8160,0,TUE,7868
8161,1,TUE,584
8161,2,TUE,528
8161,3,TUE,640
8161,4,TUE,616
8161,5,TUE,811
8161,6,TUE,937
8161,7,TUE,960
8161,8,TUE,952
8161,9,TUE,933
8161,10,TUE,927
8161,11,TUE,973
8161,12,TUE,980
8161,13,TUE,971
8161,14,TUE,991
8161,15,TUE,1010
8161,16,TUE,994
8161,17,TUE,930
8161,18,TUE,902
8161,19,TUE,812
8161,20,TUE,805
8161,21,TUE,741
8161,22,TUE,695
8161,23,TUE,663
8161,0,TUE,647
8162,1,TUE,1785
8162,2,TUE,1604
8162,3,TUE,1551
8162,4,TUE,1614
8162,5,TUE,1829
8162,6,TUE,2000
8162,7,TUE,2158
8162,8,TUE,2248
8162,9,TUE,2308
8162,10,TUE,2402
8162,11,TUE,2374
8162,12,TUE,2435
8162,13,TUE,2458
8162,14,TUE,2506
8162,15,TUE,2570
8162,16,TUE,2564
8162,17,TUE,2481
8162,18,TUE,2334
8162,19,TUE,2272
8162,20,TUE,2248
8162,21,TUE,2168
8162,22,TUE,2086
8162,23,TUE,2006
8162,0,TUE,1931
8163,1,TUE,4084
8163,2,TUE,3623
8163,3,TUE,3828
8163,4,TUE,4042
8163,5,TUE,4343
8163,6,TUE,4351
8163,7,TUE,4316
8163,8,TUE,4307
8163,9,TUE,4403
8163,10,TUE,4445
8163,11,TUE,4475
8163,12,TUE,4456
8163,13,TUE,4415
8163,14,TUE,4455
8163,15,TUE,4417
8163,16,TUE,4418
8163,17,TUE,4633
8163,18,TUE,4889
8163,19,TUE,5051
8163,20,TUE,5038
8163,21,TUE,4989
8163,22,TUE,4817
8163,23,TUE,4599
8163,0,TUE,4487
8173,1,TUE,3385
8173,2,TUE,3135
8173,3,TUE,3507
8173,4,TUE,3603
8173,5,TUE,4235
8173,6,TUE,4800
8173,7,TUE,5492
8173,8,TUE,5991
8173,9,TUE,6120
8173,10,TUE,6158
8173,11,TUE,6163
8173,12,TUE,6162
8173,13,TUE,6099
8173,14,TUE,6015
8173,15,TUE,5834
8173,16,TUE,5601
8173,17,TUE,5210
8173,18,TUE,4825
8173,19,TUE,4487
8173,20,TUE,4298
8173,21,TUE,4122
8173,22,TUE,3931
8173,23,TUE,3783
8173,0,TUE,3731
8174,1,TUE,7587
8174,2,TUE,6650
8174,3,TUE,7481
8174,4,TUE,7555
8174,5,TUE,8190
8174,6,TUE,7870
8174,7,TUE,7089
8174,8,TUE,6408
8174,9,TUE,6083
8174,10,TUE,5950
8174,11,TUE,5957
8174,12,TUE,5904
8174,13,TUE,5913
8174,14,TUE,6018
8174,15,TUE,6259
8174,16,TUE,6539
8174,17,TUE,7127
8174,18,TUE,7804
8174,19,TUE,8360
8174,20,TUE,8642
8174,21,TUE,8737
8174,22,TUE,8706
8174,23,TUE,8560
8174,0,TUE,8434
8175,1,TUE,2465
8175,2,TUE,2262
8175,3,TUE,2752
8175,4,TUE,2479
8175,5,TUE,2806
8175,6,TUE,2935
8175,7,TUE,2909
8175,8,TUE,2739
8175,9,TUE,2655
8175,10,TUE,2609
8175,11,TUE,2592
8175,12,TUE,2565
8175,13,TUE,2575
8175,14,TUE,2646
8175,15,TUE,2700
8175,16,TUE,2689
8175,17,TUE,2740
8175,18,TUE,2808
8175,19,TUE,2851
8175,20,TUE,2879
8175,21,TUE,2822
8175,22,TUE,2783
8175,23,TUE,2713
8175,0,TUE,2667
8176,1,TUE,1441
8176,2,TUE,1301
8176,3,TUE,1442
8176,4,TUE,1471
8176,5,TUE,1624
8176,6,TUE,1612
8176,7,TUE,1494
8176,8,TUE,1323
8176,9,TUE,1256
8176,10,TUE,1238
8176,11,TUE,1200
8176,12,TUE,1229
8176,13,TUE,1247
8176,14,TUE,1297
8176,15,TUE,1370
8176,16,TUE,1471
8176,17,TUE,1543
8176,18,TUE,1652
8176,19,TUE,1679
8176,20,TUE,1717
8176,21,TUE,1693
8176,22,TUE,1655
8176,23,TUE,1601
8176,0,TUE,1585
8184,1,TUE,6029
8184,2,TUE,5441
8184,3,TUE,5799
8184,4,TUE,5922
8184,5,TUE,6529
8184,6,TUE,6888
8184,7,TUE,6760
8184,8,TUE,6443
8184,9,TUE,6230
8184,10,TUE,6186
8184,11,TUE,6187
8184,12,TUE,6220
8184,13,TUE,6188
8184,14,TUE,6102
8184,15,TUE,6049
8184,16,TUE,6157
8184,17,TUE,6367
8184,18,TUE,6740
8184,19,TUE,6975
8184,20,TUE,7155
8184,21,TUE,7173
8184,22,TUE,6985
8184,23,TUE,6686
8184,0,TUE,6537
8185,1,TUE,13403
8185,2,TUE,11782
8185,3,TUE,13588
8185,4,TUE,13433
8185,5,TUE,14470
8185,6,TUE,14264
8185,7,TUE,13013
8185,8,TUE,11663
8185,9,TUE,11147
8185,10,TUE,10919
8185,11,TUE,10897
8185,12,TUE,10867
8185,13,TUE,10850
8185,14,TUE,10879
8185,15,TUE,11045
8185,16,TUE,11636
8185,17,TUE,12346
8185,18,TUE,13316
8185,19,TUE,14274
8185,20,TUE,14977
8185,21,TUE,15230
8185,22,TUE,15103
8185,23,TUE,14778
8185,0,TUE,14696
8186,1,TUE,3382
8186,2,TUE,3003
8186,3,TUE,3599
8186,4,TUE,3390
8186,5,TUE,3587
8186,6,TUE,3672
8186,7,TUE,3499
8186,8,TUE,3176
8186,9,TUE,3062
8186,10,TUE,2999
8186,11,TUE,2992
8186,12,TUE,3021
8186,13,TUE,3019
8186,14,TUE,2958
8186,15,TUE,2998
8186,16,TUE,3076
8186,17,TUE,3314
8186,18,TUE,3530
8186,19,TUE,3733
8186,20,TUE,3775
8186,21,TUE,3837
8186,22,TUE,3790
8186,23,TUE,3707
8186,0,TUE,3663
8187,1,TUE,2419
8187,2,TUE,2217
8187,3,TUE,2356
8187,4,TUE,2445
8187,5,TUE,2744
8187,6,TUE,2834
8187,7,TUE,2564
8187,8,TUE,2156
8187,9,TUE,1980
8187,10,TUE,1917
8187,11,TUE,1916
8187,12,TUE,1916
8187,13,TUE,1937
8187,14,TUE,1993
8187,15,TUE,2087
8187,16,TUE,2178
8187,17,TUE,2379
8187,18,TUE,2555
8187,19,TUE,2713
8187,20,TUE,2840
8187,21,TUE,2814
8187,22,TUE,2776
8187,23,TUE,2637
8187,0,TUE,2626
8188,1,TUE,2001
8188,2,TUE,1839
8188,3,TUE,1897
8188,4,TUE,2011
8188,5,TUE,2362
8188,6,TUE,2584
8188,7,TUE,2600
8188,8,TUE,2516
8188,9,TUE,2470
8188,10,TUE,2413
8188,11,TUE,2339
8188,12,TUE,2326
8188,13,TUE,2313
8188,14,TUE,2331
